"AllY1","AllY2","AllY3","pop.never.s1","pop.never.s2","sace.diff1","sace.diff2","ace.diff1","ace.diff2","ci1.L","ci1.H","ci2.L","ci2.H","ace.or1","ace.or2","sace.or1","sace.or2","betaE","betaU"
4102,262,636,0.9026,0.7742,-0.00103332472229398,-0.00155107467316641,-0.00518840252778668,0.00257249303550435,-0.341939247826256,0.15799013675213,-0.144935012998589,0.189225683445514,0.91212755058482,1.02238472702914,0.862153482082488,1.04220158119843,1,2
4139,220,641,0.9132,0.7736,0.00232678386763185,0.00810337275514674,0.0104331225852957,0.0191482920650751,-0.0541849468726835,0.491346542441599,-0.00162636061090299,0.3321404420296,1.24429655920339,1.17970192908081,1.20618253369867,1.21892975877712,1,2
4102,250,648,0.904,0.7684,0.000780843310775638,0.00331858407079646,-0.0103961449952184,0.00436337410862589,-0.449071429582543,0.0638938364264073,-0.128689260467183,0.202778688338262,0.824817518248175,1.0377358490566,0.767259652794548,1.00466976637701,1,2
4113,260,627,0.9046,0.7658,-0.00496213110472708,-0.00442184390891002,0.00779078904097209,0.0091208140627017,-0.111601980835405,0.390434455458785,-0.0886299829750003,0.247577297470431,1.14959108583181,1.08270847864838,1.09778674113145,1.07585002030218,1,2
4108,231,661,0.9086,0.7636,0.00654793085385018,0.00836451683909311,0.00910186513629842,0.00424116687518805,-0.0848952392372224,0.446312484361093,-0.128780596030201,0.199800821297936,1.19805194805195,1.03615303615304,1.13665991260406,1.00935829319562,1,2
4158,234,608,0.9052,0.7648,-0.000784518828451883,-0.00618647812638091,0.000862223595439214,-0.000732211384037992,-0.246273850887863,0.28048429860331,-0.176783281586166,0.163624939353908,1.01724137931034,0.99344262295082,1.23106133251506,1.00101419878296,1,2
4110,272,618,0.9104,0.7656,0.0128004179728318,0,0.0178600592613331,0.00585028362978122,0.0609701987378112,0.556878032428877,-0.117620650036158,0.220687909963911,1.36195075821541,1.05284083746279,1.4189932585302,1.06728641538823,1,2
4124,231,645,0.9084,0.7624,-0.00157397691500525,0.00462351387054161,0.00270321230287451,0.0169789939854153,-0.211307417112854,0.319005747726772,-0.0209663754252762,0.311828909911203,1.05531053649106,1.15655035503323,1.05028147083483,1.17996088206531,1,2
4127,241,632,0.9056,0.7604,0.00131509731720147,-0.00132508833922261,0.00377398368835563,-0.0145677845374455,-0.187611656229227,0.332457875037654,-0.294234861223165,0.0410731582588712,1.07513828299484,0.881086559435095,1.08121300872536,0.888106372096422,1,2
4140,238,622,0.9078,0.7592,-0.00974710221285564,-0.00660938532716457,-0.0171609061910113,-0.0104089641625414,-0.601083067355984,-0.0720634291201793,-0.260381405195509,0.0769819430046427,0.714211239703889,0.91237721896786,0.695246117605575,0.952311788913096,1,2
4114,254,632,0.9106,0.7662,-0.000522056904202558,0.00153744783659126,-0.00171549157732252,-0.00513085384142856,-0.285052073274196,0.222379985309158,-0.212175418967824,0.123224939050821,0.969147265754748,0.956495652278785,0.962226086956522,0.975866188769415,1,2
4128,215,657,0.9098,0.7632,0.00235849056603774,-0.0120905693559024,-0.00230890759955108,0.00162632069722535,-0.323661272657678,0.22546140278456,-0.150971905942603,0.178409143521305,0.952078478704238,1.0138228717042,0.922871251354932,1.00428274979028,1,2
4165,215,620,0.9164,0.7706,0.00311445626784324,-0.00589262330859886,0.00232793359770097,-0.0178141976822935,-0.224317580085204,0.32413124268409,-0.32751460999617,0.0109300128634714,1.05114638447972,0.853610734207749,1.10211451471856,0.866933359038622,1,2
4122,241,637,0.9078,0.7678,-0.00781453503516541,0.0046265697290152,-0.00735301226139541,-0.00346185983327533,-0.401130508190317,0.119161711853251,-0.196739870332204,0.137038267497878,0.868502057767839,0.970584350279942,0.76551724137931,0.983929654335961,1,2
4124,246,630,0.9108,0.7696,-0.00155925155925156,-0.00746596398770312,0.00520810965102942,-0.0078907449480127,-0.159361403832285,0.35545200570665,-0.23655992275167,0.0991851963132454,1.10301161884872,0.93361220853668,1.15378978224456,0.937035733898043,1,2
4125,228,647,0.9102,0.7642,-0.00575765506411934,-0.001757855416392,0.00103072276028442,0.00267850616527317,-0.245924687588688,0.287471030974722,-0.142920762055146,0.188609627078634,1.02098046379677,1.02311455076437,1.03993250843645,1.02372179486752,1,2
4078,242,680,0.903,0.7528,0.0053134962805526,-0.0035437430786268,0.00832619549197089,0.00696519698618905,-0.102377283247725,0.4180162685106,-0.105560657878397,0.219335507851237,1.17095551829309,1.05853031272691,1.1443325258192,1.05551898178626,1,2
4157,239,604,0.906,0.7714,-0.00129634430904848,-0.00198675496688742,0.0026514699842336,0.00293150893819017,-0.209190639129502,0.31235151301099,-0.144238426587295,0.197159186330539,1.05292168351114,1.02681618722574,1.06079220986053,1.03181118522319,1,2
4137,234,629,0.9086,0.7636,-0.00183342063907805,0.00660356592559982,-0.00131452724355617,0.00490879376951982,-0.289345954596641,0.237489845886964,-0.125029416859879,0.210773883493024,0.974394960588802,1.04380256378407,1.01812961443806,1.07101432269443,1,2
4113,230,657,0.9104,0.7594,0.00131682907558599,0.00461335676625659,0.00444034703293963,0.00116776586452649,-0.177193420290233,0.354323157250732,-0.1548672825471,0.174529197713987,1.09259775239157,1.00988084080868,1.00946547884187,1.03572392025682,1,2
4135,232,633,0.9088,0.7608,0.00236593059936909,0.00682218309859155,-0.00215711192438382,0.00541674322405513,-0.307358937152353,0.221624317701985,-0.120340680968806,0.214468411802911,0.958028228801868,1.04819077144691,0.928075666848122,1.07373458792992,1,2
4160,227,613,0.9164,0.77,0.0025974025974026,0.00654735923177652,0.00952217405441456,0.00897090173738115,-0.0735950762161438,0.462206329582517,-0.0894921890969473,0.249749534618608,1.2144589595917,1.08342888503415,1.21821401938852,1.08254807692308,1,2
4124,253,623,0.9016,0.778,-0.012853470437018,0,-0.014963818229198,-0.00380513099797176,-0.532739820078414,-0.0203031284949747,-0.201892591436283,0.135147019084756,0.758414239482201,0.967174052862087,0.709679521998914,0.945173086299366,1,2
