"AllY1","AllY2","AllY3","pop.never.s1","pop.never.s2","sace.diff1","sace.diff2","ace.diff1","ace.diff2","ci1.L","ci1.H","ci2.L","ci2.H","ace.or1","ace.or2","sace.or1","sace.or2","betaE","betaU"
663,663,674,0.4575,0.4625,-0.0140540540540541,-0.00437158469945355,0.00754587276042365,-0.00940072085642043,-0.185184946861872,0.24555304651413,-0.252215987612546,0.177003434057408,1.03064422196955,0.963092032314272,0.933449231270712,1.02835302835303,1,2
715,646,639,0.462,0.4535,-0.0341786108048512,0.0119047619047619,-0.0130153251236002,-0.00782437745740499,-0.265178453962344,0.160778056372023,-0.244933921933322,0.182136261779432,0.949137931034483,0.969089779434607,0.865800865800866,1.09879004126218,1,2
648,685,667,0.444,0.448,0.0145089285714286,-0.00675675675675676,0.0336916640717022,0.0604240724283493,-0.0802812606802398,0.350150597480035,0.0253724802930764,0.458730998765346,1.1444618599791,1.27386009629,1.18951048951049,1.16117119493537,1,2
692,654,654,0.4595,0.471,-0.0127388535031847,-0.0369967355821545,-0.0420256523662096,-0.0603219763907542,-0.382442991838624,0.0458018142796532,-0.455966180131229,-0.0275487157982694,0.845082822485979,0.785246932997798,0.820326049254249,0.695824253300859,1,2
728,630,642,0.4575,0.463,0.0388768898488121,-0.0306010928961749,0.0330425984188711,0.0175437472367637,-0.0806100353865608,0.346396522953042,-0.142025726046131,0.282927631623985,1.14212600631339,1.07299386830179,1.31644278552983,0.976048704149013,1,2
727,665,608,0.4515,0.4745,-0.035827186512118,0.0387596899224806,-0.0375490032142393,0.025174236421265,-0.361065869633399,0.0599296153878577,-0.11432782064789,0.317429859945109,0.860219020172911,1.10688649940263,0.762884012539185,1.18387963926465,1,2
682,659,659,0.461,0.447,0.0279642058165548,-0.0325379609544469,0.0232072391104151,-0.00106583239507449,-0.121312388571605,0.307058990294359,-0.218426201031747,0.209896983411191,1.09732276119403,0.995744491826581,1.20364198212118,0.896406755300036,1,2
705,602,693,0.477,0.453,0.00441501103752759,-0.010482180293501,0.0245948050109703,-0.015355578578096,-0.119450251921989,0.317543781994541,-0.271391517465823,0.148530738857342,1.10411985018727,0.940417910447761,1.12419047619048,0.917279256442755,1,2
741,652,607,0.4605,0.471,-0.0138004246284501,-0.0390879478827362,-0.00470418470418469,-0.0185426119039914,-0.229386957457216,0.191599173598756,-0.289571289159672,0.139727797012373,0.981283422459893,0.927816056492527,0.919353145017326,0.843989995067991,1,2
677,699,624,0.4415,0.471,-0.0180467091295117,0.0181200453001133,-0.00122135727024535,0.0354494902687673,-0.216287010159185,0.206516121581222,-0.0756312603518248,0.359843999931012,0.995125242472801,1.15269461077844,0.973933057379389,1.18994943109987,1,2
736,628,636,0.468,0.457,0.0207877461706783,0.0170940170940171,-0.00107557414147671,0.0222896504732398,-0.217338336315433,0.208674360856011,-0.122867044812278,0.302188103843468,0.995679935026223,1.09380600759911,1.00975177304965,1.03797708475605,1,2
726,644,630,0.4685,0.4655,0.0171858216970999,0.0149413020277481,-0.0167161351032435,0.033288368652365,-0.279486968774767,0.1452542548294,-0.0797067172906927,0.347471277476003,0.93508667263266,1.14325842696629,1.04432301153613,1.23814968814969,1,2
748,615,637,0.473,0.465,-0.0204301075268817,0,0.0232456990289172,0.0259089183902437,-0.119547823003358,0.307340884636954,-0.107098155143087,0.315764325455814,1.09844616282463,1.10997025917009,1.07828125,1.1367402245451,1,2
698,682,620,0.445,0.4795,0,0.00786516853932584,-0.00313508606777837,0.0069594134011312,-0.223645998982216,0.198563400986601,-0.188411077866848,0.244283650841986,0.987536234305429,1.0283295679319,1.08440065681445,1.05332275507861,1,2
702,657,641,0.448,0.4575,0.00109289617486339,0.0234375,-0.00286650286650288,-3.32756555304007e-05,-0.224309773478424,0.201351094560224,-0.21431939739806,0.214051753903976,0.988586956521739,0.999866631101627,0.916198347107438,0.975189360052484,1,2
675,661,664,0.4635,0.456,-0.0219298245614035,0.0345199568500539,-0.0340986608264819,-0.0107551436183312,-0.351222395620494,0.0783038529620716,-0.257668593012128,0.171619139209447,0.872441870225804,0.957887723973491,0.854764206681706,0.979222458214055,1,2
686,662,652,0.448,0.462,-0.0227272727272727,0.0145089285714286,-0.0302870037373952,0.0244587752729874,-0.335017813628663,0.0925618258330622,-0.116598263231263,0.31243921560923,0.885832004253057,1.10287508696715,0.795891519935236,1.13226880710443,1,2
664,685,651,0.4345,0.473,-0.00317124735729387,0.00345224395857307,-0.0120960998494864,0.0528310711622975,-0.26201382503162,0.165215300934308,-0.0050804203399456,0.428170044704362,0.952754619681994,1.23559112028911,0.991946452859904,1.15470319634703,1,2
686,648,666,0.453,0.4525,0,0.00883002207505519,0.00154196112279944,0.0315550833999584,-0.208568511800847,0.220913995380603,-0.0871651839710749,0.339753085192558,1.0061919504644,1.13461538461538,1.09886307464162,1.19157678479712,1,2
699,647,654,0.4475,0.4515,0.00664451827242525,-0.0245810055865922,0.0341753343239227,-0.0218136395511921,-0.0770223233159451,0.350938005988033,-0.301010559339145,0.126266380847723,1.14678159611592,0.916336067778376,1.16987179487179,0.864482306684141,1,2
709,639,652,0.4675,0.4545,0.0165016501650165,0.013903743315508,0.0181903837305807,0.0171770396924804,-0.140898387570007,0.28684021102379,-0.143904250432004,0.281573242501123,1.07569553228717,1.0712609077389,1.17786687030673,1.05647116768963,1,2
703,650,647,0.4605,0.462,0.0346320346320346,-0.0130293159609121,0.016452415191821,0.0095141064798245,-0.147435241785228,0.279266916399649,-0.175491810144202,0.251735802514033,1.06813656276022,1.03885854699705,1.18164364897504,0.981105878379646,1,2
702,669,629,0.4825,0.4645,0.00753498385360603,0.0196891191709845,0.0297830593022315,0.0130862022228246,-0.0926583034602287,0.331129963177558,-0.16277829529511,0.267786474495416,1.12663553938867,1.0539069261048,1.08478875421136,1.03413232408186,1,2
634,684,682,0.4625,0.443,0.0124153498871332,0.0162162162162162,-0.0081884684061978,-0.0141019594788285,-0.248976870735654,0.183374898075332,-0.27286076224331,0.159890047119262,0.967730805549502,0.945080668395275,1.08416156982671,0.867973696176851,1,2
711,656,633,0.467,0.475,0.0157894736842105,-0.0182012847965739,-0.0162989128335429,-0.0337675006373945,-0.277807057383181,0.14720116759638,-0.349996898854916,0.0788751407902041,0.936783666131194,0.873226072263885,0.999875356125356,0.867406380027739,1,2
706,671,623,0.44,0.479,0.00104384133611691,0.0170454545454545,-0.016031581836222,-0.0107821844578756,-0.275614715516299,0.147270811316459,-0.258891740479017,0.172296054724318,0.937843766369827,0.957626514611547,0.924963827854235,0.975529100529101,1,2
