"Y","ace.diff1","ci1.L","ci1.H","ace.or1","betaE","betaU"
1015,-0.0111207117255504,-0.219893411935825,0.13084540368768,0.956480561056407,1,2
1027,0.00646086719061811,-0.149544980520293,0.201308689779339,1.026200182537,1,2
985,-0.0131818981933398,-0.228158780346605,0.12260362456783,0.948623996257973,1,2
999,-0.046001046001046,-0.359771387275511,-0.00873383422270887,0.83182404791128,1,2
1031,0.00559794605288296,-0.153008108035571,0.197859759057972,1.02266652627441,1,2
987,0.0116081554373753,-0.128972207585668,0.221912166477636,1.04753745567826,1,2
998,-0.00497111850166287,-0.195252247135251,0.155457601215098,0.980311685430646,1,2
1025,-0.00923387375267635,-0.212456032035693,0.138498055172356,0.963715529753549,1,2
973,0.00289787132169177,-0.163942429217657,0.18714585144807,1.0116674396563,1,2
1004,0.014,-0.119310816692964,0.231391778155759,1.05760250159435,1,2
1005,-0.0100150901358112,-0.215433030728713,0.135256047407426,0.960729186272661,1,2
921,-0.0260355953997573,-0.280902610020464,0.07118628471942,0.900500597666983,1,2
1016,-0.0168573654466011,-0.242881787981787,0.107891016351183,0.934771840753106,1,2
1003,0.0230393176617433,-0.0831590894062824,0.267626952524012,1.09655623365294,1,2
1008,0.0297868081273146,-0.0562289353396341,0.294757051537325,1.1265822784804,1,2
988,0.026,-0.071299468517635,0.279509941889215,1.10964311167079,1,2
999,-0.0130382219660213,-0.227606376463114,0.123227084911684,0.949180839444531,1,2
1017,-0.0151715171517152,-0.23613645893999,0.11463952141495,0.941097443543818,1,2
993,-0.0150282404518472,-0.23551757412073,0.115199166612084,0.941651071231673,1,2
1017,-0.0339158478961974,-0.311301165949485,0.0396196153980184,0.873057402088308,1,2
1036,-0.0562916026625704,-0.401592157359302,-0.0501149440620515,0.797952532307767,1,2
1005,0.0110407066052227,-0.131157056458323,0.219545676382609,1.04515559045843,1,2
987,0.0166009994234096,-0.10899825550366,0.241920447934717,1.06867592615588,1,2
1017,0.00167760561562725,-0.168674817383227,0.182104852201926,1.00673493975903,1,2
991,0.028755880292263,-0.0603533570726825,0.2906245591786,1.12194397283472,1,2
1010,0.0021807065489219,-0.166640236719928,0.184100734954567,1.00876188179498,1,2
981,-0.025,-0.275540636446687,0.0752980543953574,0.904785844322671,1,2
1001,-0.0249980999924,-0.275465441549861,0.0753104650230212,0.904825359598624,1,2
983,-0.0316145464156565,-0.302180754785409,0.0489278873368954,0.881137359414687,1,2
1041,0.0287052958304951,-0.0604569017809719,0.290715034317534,1.12193070037934,1,2
961,-0.024039024039024,-0.271901744154657,0.079134081901379,0.908172035637263,1,2
980,-0.00318025760086566,-0.188111309209421,0.1626407457191,0.987354456957453,1,2
1013,0.00614374339295056,-0.150765787476782,0.199957785197814,1.02488404593603,1,2
1005,-0.0339248042684336,-0.311301165949277,0.0396196153980352,0.873057402084775,1,2
988,0.0162212556868425,-0.110454803000526,0.240341496308191,1.0670528740194,1,2
1014,-0.0107651111171129,-0.218481358928405,0.132287782653644,0.957844020525708,1,2
1013,-0.00250962389690709,-0.185518688342724,0.16543043224868,0.990010045764038,1,2
968,0.00466422769765865,-0.156896381736288,0.194258632866354,1.01885142357356,1,2
1037,-0.01714827437239,-0.244220619170841,0.106741951708111,0.93361207898511,1,2
995,0.0120670393296467,-0.127059684952095,0.223665897899404,1.04945584226598,1,2
1028,0.0220662086396276,-0.0871579552452131,0.26398819381049,1.09237321528338,1,2
976,-0.00819252432155658,-0.208207261443465,0.142583469441516,0.967741935484067,1,2
995,0.0229614695340502,-0.0834635530758647,0.267309373087808,1.09621589909056,1,2
1046,0.0113582262123376,-0.129988126281895,0.2211015541185,1.04658298464695,1,2
1024,-0.00965503852308338,-0.214130111344858,0.136785400332895,0.962093054322568,1,2
1014,0.00887471885222705,-0.139834704897961,0.21089238577174,1.03614457831325,1,2
1031,-0.00700000000000002,-0.203466879868729,0.147375999860676,0.97236172968252,1,2
1010,0.0381474769054735,-0.022708663325495,0.328268336199875,1.16495326900273,1,2
1006,0.00895843896350923,-0.139488317864836,0.21120582913865,1.03648582600196,1,2
982,-0.00938213752264752,-0.21297705724839,0.137840690770651,0.96315388302602,1,2
992,0.0339685434966959,-0.039418659543751,0.31146266988109,1.14560730436869,1,2
1030,0.0141202259236148,-0.118858568752773,0.232004096382135,1.05816444224554,1,2
982,-0.0282952435823571,-0.288781086661506,0.0621328098288933,0.892927572439466,1,2
1025,-0.0165322907402164,-0.241676539074589,0.109230411455209,0.935964504380023,1,2
953,-0.018047018047018,-0.24795925926356,0.103153208899192,0.930199727739687,1,2
1025,-0.0087012529804292,-0.210254327436932,0.140557640846701,0.96577201803487,1,2
1013,-0.0247740267846782,-0.274622456689876,0.0762333572533137,0.905623132736333,1,2
984,0.00409614746130859,-0.158960043708803,0.191759858461974,1.01652392459345,1,2
995,0.00108027655079701,-0.17103310366582,0.179681908501287,1.00433056658247,1,2
1024,0.0180480721922888,-0.103124018579818,0.247701189681766,1.07491532177584,1,2
1002,-0.021125060236377,-0.260104224207143,0.0909670314085825,0.918959222106948,1,2
1021,-0.0136469439668064,-0.230059509087708,0.120763456979012,0.946849872218724,1,2
1029,-0.00746591127328598,-0.205346382321638,0.145524002531108,0.970552728133975,1,2
1022,0.00253911975181051,-0.165248530110995,0.18557965231272,1.01021319747927,1,2
1018,-0.0135710417711421,-0.229808301139742,0.121120661349648,0.947142300195112,1,2
990,0.00919331878808255,-0.138578490472257,0.212183950553855,1.03746280216868,1,2
1003,-0.0121121901751007,-0.223925918749454,0.126959086802619,0.952703363029741,1,2
1000,-0.00900152125709246,-0.211384819528647,0.13932448106297,0.96463348501639,1,2
974,-0.00918244994004708,-0.212184773051302,0.138624000663689,0.963911488425476,1,2
1007,0.00784314902583464,-0.143994380150403,0.206782462931098,1.03187207259952,1,2
1016,0.0431812249282164,-0.00254100474662579,0.348524100243741,1.18872279043587,1,2
997,3.90065921140813e-05,-0.175192001666545,0.175504658261685,1.00015603994623,1,2
947,0.0104710471047105,-0.133568610856199,0.217624183456999,1.04289788089616,1,2
1022,-0.0227178393148442,-0.266420062275818,0.0844462960477945,0.913081744642543,1,2
965,0.00217505437635937,-0.166725654893104,0.184160502876336,1.00874895917522,1,2
982,-0.00866112666672672,-0.210075339262741,0.140721479862128,0.965937256568281,1,2
1014,-0.02882287106521,-0.290853977138394,0.0600178673280001,0.891058791509137,1,2
1013,0.0307523009203681,-0.0523183117311729,0.298607756896379,1.13096008997471,1,2
1021,-0.0222767647732467,-0.264653077977445,0.0862110749474499,0.914697152488081,1,2
989,0.0371612836115878,-0.0266541551974702,0.324313758038793,1.16036359555179,1,2
1011,-0.00484695000220047,-0.194764264346169,0.155960403635713,0.980796512779869,1,2
1009,-0.0159553988849721,-0.239236919506626,0.111491270107549,0.93816250993162,1,2
1056,-0.00227238403290153,-0.184743654865309,0.166503075158509,0.990923327692459,1,2
991,0.00103601657626525,-0.171194077096238,0.179488572952006,1.00415300371205,1,2
1006,0.00775100594751438,-0.144486317108216,0.206534962878571,1.03149131912642,1,2
993,-0.0258526760656387,-0.278944452675959,0.0719370673048555,0.901731927711036,1,2
1045,-0.02082033312533,-0.259064194289901,0.0920343345719344,0.919926156713263,1,2
1003,0.035176282051282,-0.0347273263773874,0.316442346559093,1.15115518369199,1,2
984,0.0285314186933643,-0.0612525466304237,0.289760233642365,1.12095699627229,1,2
1023,-0.0244938017665791,-0.273589659472658,0.0773602089368134,0.906604410572785,1,2
966,-0.06,-0.41647666602273,-0.0649709065340718,0.786180869876205,1,2
1038,-0.0185096153846154,-0.249811056629448,0.101430628680979,0.928532479444376,1,2
1001,0.012001012001012,-0.127308314663649,0.223382716180988,1.04917737209827,1,2
1015,-0.00150664073175689,-0.181477329812896,0.169418819502049,0.993990216631726,1,2
982,0.0420361681446725,-0.00711007744926953,0.343924911028688,1.18329038416903,1,2
989,0.0410674784292235,-0.0110064963313123,0.33998482442379,1.17866590093602,1,2
995,0.0149238204980475,-0.115637512090791,0.235115500784138,1.06151917732531,1,2
995,-0.0189900759603038,-0.251386817542082,0.0993468204695286,0.926842798696372,1,2
1014,-0.044,-0.3517816884853,-0.000741425965717316,0.83849358563634,1,2
977,-0.0619770619770619,-0.424235414260775,-0.072800251356772,0.780080690796379,1,2
1028,0.00136423055496382,-0.169950142875511,0.180883343745917,1.00547615224019,1,2
1016,-0.0406667227476476,-0.338552328300594,0.0127216728396397,0.849755252916061,1,2
1033,-0.0230660922643691,-0.267917802623766,0.0830346362175474,0.911757054547682,1,2
1015,0.00168574341284502,-0.168644038840397,0.182138455791329,1.00676728569592,1,2
1047,-0.0195639551500164,-0.254261423626419,0.0973213426391088,0.924565290548153,1,2
1008,0.00177739347648555,-0.168293865512052,0.182520775217923,1.00713536707365,1,2
974,0.0432375022376813,-0.00227596484969903,0.348859266269301,1.18907879079536,1,2
1006,-0.00978613117341437,-0.214641514525452,0.136299315306712,0.961609328163242,1,2
976,-0.0113836953780756,-0.221040114288318,0.129863086128091,0.955460023256997,1,2
1004,0.00106830874122625,-0.171083207587446,0.179636005960441,1.00428244917598,1,2
999,0.0169867947178872,-0.107395835033098,0.243390440106141,1.0703157999354,1,2
1040,0.014960014960015,-0.11551411437255,0.235471879362388,1.06177325580503,1,2
1048,-0.00552866896894527,-0.19773285642766,0.153366497828175,0.978077758924348,1,2
1007,0.0159382910015711,-0.111563894302456,0.239168212900051,1.06583823219573,1,2
983,0.0378500658553343,-0.0238777614013746,0.327100550026048,1.16359549589508,1,2
987,0.0581217078583365,0.0572879200187081,0.408596832370965,1.26211888861864,1,2
981,0.0324132942627699,-0.0456656697678702,0.305334800744728,1.13854252188719,1,2
1024,0.0133142501082683,-0.122088007093859,0.228742386164602,1.05473684210464,1,2
967,-0.00196700196700196,-0.183310277759467,0.167547279862449,0.992154344427271,1,2
1020,0.0073421218732214,-0.145997263735221,0.204800386698906,1.02981679327287,1,2
1034,-0.0173878205128205,-0.245304500452632,0.105915780565465,0.932727519332692,1,2
1008,-0.00486540610236354,-0.194840341757708,0.155890741569826,0.980725183277194,1,2
998,-0.0489817076648877,-0.371817371197172,-0.0206024046487976,0.82194332278991,1,2
1031,0.0373137313731373,-0.0259832294503983,0.325122614260032,1.16122062720614,1,2
978,-0.00960711270451628,-0.213881102108646,0.136939787661084,0.962281786941753,1,2
1010,0.0151118285312523,-0.114875188698437,0.235870284973314,1.06232315649666,1,2
987,-0.0195221900424213,-0.253677898218697,0.0973450426684334,0.924859501838856,1,2
1039,-0.000298096583292969,-0.176686131815114,0.174303409813366,0.998806510525221,1,2
1015,0.00180530509656129,-0.168140971033664,0.182593943211555,1.00724899598394,1,2
995,-0.00487329434697856,-0.194901796746717,0.155890467596052,0.980694980694985,1,2
986,0.0269582426241836,-0.0674650478145589,0.283363234380253,1.11391410171779,1,2
1068,-0.00572809164946636,-0.198776443817102,0.152711189880556,0.977243924672233,1,2
997,0.0090183246596877,-0.139245995828386,0.211441693308568,1.03673319755601,1,2
1007,-0.00788327826741933,-0.20692240180909,0.143812610485922,0.968956797126111,1,2
1029,0.0203804442950859,-0.0938032388555033,0.257118261254626,1.08502497297792,1,2
1028,0.00772077207720777,-0.144488578862842,0.206341093034543,1.03139040803422,1,2
1021,0.00929582198110827,-0.138170796048555,0.212623607334104,1.03790158800054,1,2
994,-0.0150805486127155,-0.235739290738344,0.115002858856395,0.941454664057412,1,2
1019,-0.00182914816100109,-0.182694757869274,0.168048633072736,0.992707481908265,1,2
975,0.00345111816228458,-0.161593231380395,0.189242053852671,1.01390904692784,1,2
1006,0.00693483911553296,-0.147592305301186,0.203108784584619,1.02812913275945,1,2
980,-0.00230282095567065,-0.184692679317238,0.166258072497641,0.990827371124581,1,2
980,-0.00718058162711174,-0.204133705769826,0.14662614436957,0.971674517322781,1,2
1002,-0.0069576806130443,-0.203232567251127,0.147534730347759,0.972552455832898,1,2
1009,0.0178860227378427,-0.103779431949122,0.246984574624989,1.07417961895985,1,2
965,-0.0169300677202708,-0.24331861499638,0.107612535626651,0.934438291450904,1,2
1009,-0.0259382709752778,-0.279253350808363,0.0715518648539562,0.90141958533696,1,2
990,0.0358670299378678,-0.0318357978728907,0.319104176148298,1.15435606060343,1,2
999,0.0159953998849971,-0.111329264033167,0.239385533432967,1.06607865818392,1,2
1012,0.00590437788018431,-0.151717993492432,0.198989654828193,1.02390235015485,1,2
1020,-0.020703933747412,-0.258432325136766,0.0925920885876205,0.920477137178023,1,2
1026,0.0249127991958705,-0.075743489609101,0.275369144381435,1.10488779483797,1,2
989,-0.00678271308523407,-0.202532748560027,0.148231187094134,0.973230361034781,1,2
1011,0.00711071107110711,-0.146891180093267,0.203822456401178,1.02885528526554,1,2
970,0.0208563513794815,-0.0919513212139291,0.25909923873114,1.08710226156012,1,2
992,-0.00717116248265484,-0.204088336752629,0.146675639542543,0.971720519193605,1,2
995,0.0031528375537984,-0.162794384246696,0.188035603556259,1.01269158245902,1,2
1008,-0.0129290472528275,-0.22711488871845,0.123604663175099,0.949592544937037,1,2
1005,0.0121325828642902,-0.126837326087102,0.223969195346825,1.04973114420596,1,2
970,-0.00994003976015903,-0.215243163336563,0.135598052755,0.960984264177434,1,2
1034,-0.00532212885154066,-0.196794092916835,0.15414717753936,0.978912319645542,1,2
1012,-0.0236402075725543,-0.27013076263068,0.0808319428502578,0.909745471222523,1,2
987,0.041987041987042,-0.00731919427711949,0.343685592703615,1.18302565331045,1,2
1020,0.0342867201971586,-0.0381438062542456,0.312840024149781,1.14712446350984,1,2
1028,-0.00489798706392996,-0.195432853788159,0.156172105933456,0.980583142855094,1,2
1000,0.0180006480233288,-0.103307715853878,0.247420859285497,1.07466648967942,1,2
962,0.0226598354466712,-0.0846678976448979,0.266350889419334,1.09503317645065,1,2
924,-0.00693735972250557,-0.203784454424273,0.14793739541367,0.972475207549732,1,2
1002,-0.0279899241094206,-0.2878465646762,0.0637237840812077,0.894054136253179,1,2
989,-0.0261011141902494,-0.279920133350056,0.070902226256482,0.900827608220363,1,2
1033,0.0316408285402534,-0.0487025945608185,0.302344155354829,1.13512289915353,1,2
980,-0.0060400241600966,-0.199557271954599,0.151185663754109,0.976119686234866,1,2
1040,-0.00112001008009076,-0.179965004397921,0.170983530358219,0.995522829572073,1,2
1006,-0.0219202963780901,-0.263148572566595,0.0876406520185234,0.916037406951992,1,2
1025,0.0196632923856527,-0.0967169110617776,0.254254281585778,1.08189547386613,1,2
1029,-0.0321589430487439,-0.304427507816933,0.0467069976739256,0.879166008543449,1,2
987,0.00378009244671713,-0.160242322951948,0.190505430974661,1.0152379032258,1,2
995,-0.000920235580308603,-0.179040409086127,0.171674434337279,0.996325731858302,1,2
1034,0.0218998599917359,-0.0879590910864779,0.263536744860296,1.09168472144043,1,2
992,-0.0149292092659506,-0.235127545435843,0.115601680455457,0.942023582047834,1,2
983,0.0151107098974398,-0.115141817939063,0.236137275230698,1.06232856025766,1,2
983,-0.0277190107941195,-0.286452881543543,0.0644435712440328,0.894997101253248,1,2
1031,-0.033062132248529,-0.308025079881222,0.0430042205456112,0.87596881778262,1,2
985,-0.00237418806775154,-0.185009270660287,0.166005716246699,0.99054609278392,1,2
992,-0.0338403787433117,-0.310986006217639,0.0399728836447789,0.873348710422498,1,2
1006,0.000910204796079166,-0.171712834833447,0.178998486626499,1.00364758698092,1,2
995,-0.0198955247325835,-0.255060164610866,0.095770510614352,0.923490981285431,1,2
1014,0.000308149144185759,-0.174157241762895,0.17662767104895,1.00123359874397,1,2
988,-0.00548261434136489,-0.197462359116681,0.153572005170865,0.978305084745762,1,2
981,0.00765484900545026,-0.144818439872757,0.206127339940799,1.03110532525115,1,2
985,-0.0118364322082972,-0.222762686828051,0.12798671693569,0.953745500592157,1,2
993,0.0253025368632305,-0.0742178431500128,0.276827644711083,1.10654016445259,1,2
996,-0.006,-0.199353331834183,0.151321197837154,0.976285053655063,1,2
1014,-0.0142857142857142,-0.232600991838562,0.118207779255096,0.944444444444528,1,2
1003,0.019933531544496,-0.0956358319352144,0.255227961717226,1.08301105202618,1,2
1037,-0.000630063006300647,-0.177985164516704,0.172938302847197,0.997479475731083,1,2
976,-0.00116805723480448,-0.180066572193919,0.170708981875753,0.995335984794044,1,2
974,-0.00191234261970912,-0.183164884398807,0.167836460961254,0.992374640689921,1,2
999,0.00103519668737062,-0.17129082248975,0.179578093856302,1.00414937759337,1,2
1013,-0.000195043884874105,-0.17614912212691,0.174585500405558,0.99921999687999,1,2
998,-0.0140560963114754,-0.231666029605415,0.119136442885657,0.945323203387718,1,2
1001,-0.0150260104041617,-0.235535236457057,0.115240459202294,0.941662200057483,1,2
1035,-0.00259575017179964,-0.185872420711503,0.165061299394228,0.989658058345676,1,2
1021,-0.0011827990373358,-0.180237024064259,0.170772782504725,0.995277907725293,1,2
1031,0.0144466807245547,-0.117581319886133,0.233341011711204,1.05955120116548,1,2
958,-0.0160209121816666,-0.239931789813011,0.111472284036028,0.937818996649369,1,2
1013,0.0110260441041764,-0.131216769707046,0.21950055981583,1.04510091052624,1,2
1006,-0.0261304521808723,-0.280049980082886,0.0708142154736437,0.900729705077739,1,2
1047,0.0382359558988975,-0.0222008944574551,0.329123614275519,1.16574549689645,1,2
978,0.00666599939945949,-0.148761602133396,0.202157889350332,1.02703657244452,1,2
969,-0.00143428111909935,-0.18118332230257,0.169686148922678,0.994273803248935,1,2
1031,-0.0121553038825971,-0.224135727193352,0.12673028940891,0.95249485084198,1,2
994,0.0282526153895448,-0.0624021011976555,0.288642433457483,1.11968356980721,1,2
967,0.0488687819005104,0.0203296427336057,0.371606818019964,1.21633538431852,1,2
1012,-0.0037141393442623,-0.190263578435069,0.160529956924482,0.985251112523848,1,2
994,0.00617283950617287,-0.150699073584236,0.200117806487204,1.025,1,2
999,0.0209901140623562,-0.0913618966957549,0.259415245181041,1.08759934548853,1,2
998,0.0100299658733112,-0.135211897547639,0.215506482047638,1.04093712876744,1,2
989,-0.00711071107110711,-0.203822456401179,0.146891180093268,0.971953990343656,1,2
1021,0.0271697388632872,-0.0666180786298323,0.284269124982104,1.11488886633124,1,2
999,0.000986193293885607,-0.17140283972511,0.179297316658706,1.00395256916996,1,2
1000,0.00400057608295593,-0.159334089193436,0.191359408027959,1.01613111369209,1,2
1015,-4.50004050036456e-05,-0.175533636233691,0.175172858364674,0.999819974076266,1,2
1037,-0.0319063780737705,-0.303542648631418,0.0476650288480914,0.879984042071361,1,2
988,-0.00183235914239193,-0.182697079978361,0.168028398798756,0.992696306691332,1,2
1051,-0.0168718759721559,-0.243337775148134,0.107897006639051,0.934566967351428,1,2
1031,0.036863873763974,-0.027838679070967,0.323385995233459,1.15913479602878,1,2
1052,0.00778175089395111,-0.144361164930056,0.206834553527485,1.03170463342673,1,2
986,0.0338368725096414,-0.0399507798439176,0.310971625709896,1.14502246150333,1,2
1028,-0.0172836837702286,-0.244717957765975,0.106247837718872,0.93314547594171,1,2
1008,-0.0208270174922534,-0.258799031167215,0.0920440927133866,0.9200522333603,1,2
999,0.00596903394606335,-0.151591951613015,0.199375230774549,1.0241637572027,1,2
993,0.0207639831917289,-0.0923766571606833,0.25862329399204,1.08661904165093,1,2
1032,0.0363440277162229,-0.0298965129297368,0.321242600661031,1.15671319858533,1,2
1032,0.0216815615686518,-0.0886171968239345,0.262398956726311,1.09071274297226,1,2
1033,0.00439354891093513,-0.158042515198079,0.193235164525357,1.01774889145309,1,2
1022,-0.00662791546757012,-0.201943478180344,0.148863677862115,0.97382393375796,1,2
1020,-0.0222022202220222,-0.264339525573821,0.0865035246068742,0.914973802740499,1,2
979,0.0346381306678917,-0.0367907635483356,0.314326540349913,1.14875098853803,1,2
997,-0.0409496819850219,-0.339535446107822,0.0115432326416934,0.848834546195277,1,2
1017,0.00477466870412586,-0.15641863985855,0.194660217397279,1.01928814012134,1,2
1025,0.0207424443957368,-0.0924112977104327,0.258598239306324,1.08658108124764,1,2
993,0.015993015993016,-0.111337837575071,0.239381145736526,1.06607176055027,1,2
1017,-0.0357530444349978,-0.318689858548154,0.0322843287718846,0.866656967640214,1,2
970,0.00441976325703475,-0.157895928868779,0.193324077049561,1.01785280544056,1,2
1024,0.0263907560335446,-0.0697500701901223,0.281191335117296,1.1114335069148,1,2
1008,-0.00118462666750707,-0.180127782572949,0.170642169289388,0.995272396224314,1,2
991,0.00978111319574735,-0.136249630383342,0.214555054606167,1.03990431129853,1,2
1000,0.00400578435260513,-0.159427447800239,0.191494568071435,1.01615228373101,1,2
1010,0.0254047791426463,-0.0738013386495,0.277242714576865,1.10699946015198,1,2
1012,9.60061443932624e-05,-0.174966147112901,0.175735786507571,1.00038415366147,1,2
1025,-0.0337290812188275,-0.310630295666839,0.0403600729856612,0.873672578813681,1,2
1041,-0.0463594720994298,-0.36181855927532,-0.0102519103378573,0.830350274569085,1,2
1027,0.0196034880882347,-0.096940500745328,0.254014003711914,1.08164506854144,1,2
1030,0.0312980276639344,-0.0501233744586533,0.300958576138773,1.13353426082552,1,2
1018,-0.00866112666672667,-0.210075339262731,0.140721479862125,0.96593725656828,1,2
962,-0.0072428971588635,-0.204525955812409,0.146468935668966,0.971403179620774,1,2
1024,0.0204127579737336,-0.0937135569273333,0.257227685987319,1.08513834981654,1,2
1006,-0.0167550118211129,-0.242623318189976,0.108483176257729,0.935168883545988,1,2
1035,0.0409543571372089,-0.0114608742658043,0.339854797152793,1.17832781975344,1,2
1021,-0.00564463129844527,-0.198000231795793,0.152797569382067,0.97766457680256,1,2
1003,0.0200155003875097,-0.0952460215025181,0.255495859184593,1.08336665500405,1,2
969,-0.0141343180762268,-0.232193934285988,0.118914666587893,0.944974584465962,1,2
954,-0.0285561120801395,-0.290188163173432,0.0610306416377919,0.891810372658071,1,2
968,0.0245839652047263,-0.076983597412031,0.274035407816086,1.10346961715541,1,2
983,-0.00846466781984754,-0.209340739439973,0.141564742659955,0.966698172652836,1,2
1006,-0.0340501792114695,-0.311790374895376,0.0390973659928007,0.872616802850286,1,2
976,0.00206714412621598,-0.167242831393609,0.18379054000141,1.00830764029201,1,2
1009,0.0096472169717295,-0.136878572786366,0.214110476609914,1.03934730296728,1,2
1011,-0.00876224092460757,-0.210467081597713,0.14031658279574,0.965553318020215,1,2
1046,0.0331230788934426,-0.0427558253309392,0.308604071987435,1.14205835262155,1,2
993,0.00444353439147064,-0.157878007076247,0.193455947374383,1.0179341133005,1,2
948,0.00641641065028165,-0.149826214013201,0.201335335142798,1.02606974957153,1,2
984,0.00539979730731174,-0.153867892449341,0.197099115764449,1.02183986260976,1,2
1011,0.0688779184202526,0.100383676881897,0.451925224417425,1.3178180809732,1,2
970,0.0182032701839641,-0.10257239275692,0.248427405229183,1.07560643090754,1,2
1002,-0.0410392338276113,-0.339857287425365,0.0111452289469392,0.84852959635168,1,2
1023,-0.0404026763734719,-0.337450036468219,0.0136580212181455,0.850620028054415,1,2
999,-0.0220031980287822,-0.263459669936848,0.0872924856186025,0.915736060049048,1,2
1006,3.60012960466751e-05,-0.175194735832745,0.175483311247548,1.00014402073899,1,2
1028,-0.0073088843750094,-0.204697239125244,0.146138137912592,0.971164772727645,1,2
1007,0.00308444415995905,-0.163003793792451,0.187697350215052,1.01241485918555,1,2
980,-0.00560224089635857,-0.197835361926287,0.152974494894564,0.977831352010457,1,2
1012,-0.0270362433261899,-0.283667462296231,0.0671538763816965,0.897459626340496,1,2
1017,-0.01998301998302,-0.25541019408146,0.0953760641487344,0.923147923806061,1,2
955,-0.0382898021893605,-0.329286832142314,0.0220206418024714,0.857668711779695,1,2
1006,-0.00104205106050195,-0.179511521223169,0.171169028476245,0.995840319361282,1,2
992,-0.0288723441074471,-0.291037107766334,0.0598340194059354,0.890895620554273,1,2
1030,0.0221203539256628,-0.0868234786374985,0.264091002296959,1.09261740469643,1,2
975,0.0265106042416967,-0.069283328532974,0.28167670220711,1.11196741536396,1,2
1025,0.0181234880405005,-0.102937620580759,0.248111962414566,1.07524110408895,1,2
1000,0.0250380829241276,-0.0752836356595971,0.27575969567442,1.10536253139795,1,2
1022,0.00351770256804299,-0.161333995677775,0.189502414597051,1.01417719069044,1,2
993,0.0119110129611905,-0.127685253804399,0.223042575261891,1.04880197683043,1,2
996,0.0128883857386949,-0.123842954190885,0.227022211958308,1.05290927021696,1,2
975,-0.0112007168458782,-0.220267878234941,0.130542208393961,0.956157176522613,1,2
992,0.0157323891763726,-0.112495079666469,0.238449752828055,1.0649610531364,1,2
1019,0.0396918838176933,-0.0165912327292801,0.334637214375615,1.17224061376751,1,2
